Series;Time;Value
Dal YP;2017-10-10T07:01:00.000Z;1922
Dal YP;2017-10-10T07:02:00.000Z;2410
Dal YP;2017-10-10T07:03:00.000Z;1730
Dal YP;2017-10-10T07:04:00.000Z;1730
Dal YP;2017-10-10T07:05:00.000Z;1937
Dal YP;2017-10-10T07:06:00.000Z;1957
Dal YP;2017-10-10T07:07:00.000Z;1984
Dal YP;2017-10-10T07:08:00.000Z;1870
Dal YP;2017-10-10T07:09:00.000Z;2012
Dal YP;2017-10-10T07:10:00.000Z;1849
Dal YP;2017-10-10T07:11:00.000Z;2235
Dal YP;2017-10-10T07:12:00.000Z;2551
Dal YP;2017-10-10T07:13:00.000Z;1667
Dal YP;2017-10-10T07:14:00.000Z;1691
Dal YP;2017-10-10T07:15:00.000Z;1897
Dal YP;2017-10-10T07:16:00.000Z;1697
Dal YP;2017-10-10T07:17:00.000Z;2162
Dal YP;2017-10-10T07:18:00.000Z;1711
Dal YP;2017-10-10T07:19:00.000Z;1997
Dal YP;2017-10-10T07:20:00.000Z;1808
Dal YP;2017-10-10T07:21:00.000Z;2296
Dal YP;2017-10-10T07:22:00.000Z;1913
Dal YP;2017-10-10T07:23:00.000Z;1717
Dal YP;2017-10-10T07:24:00.000Z;1577
Dal YP;2017-10-10T07:25:00.000Z;1761
Dal YP;2017-10-10T07:27:00.000Z;1646
Dal YP;2017-10-10T07:28:00.000Z;2009
Dal YP;2017-10-10T07:29:00.000Z;1936
Dal YP;2017-10-10T07:30:00.000Z;2098
Dal YP;2017-10-10T07:31:00.000Z;1839
Dal YP;2017-10-10T07:32:00.000Z;1661
Dal YP;2017-10-10T07:33:00.000Z;2208
Dal YP;2017-10-10T07:34:00.000Z;2217
Dal YP;2017-10-10T07:35:00.000Z;1736
Dal YP;2017-10-10T07:36:00.000Z;1724
Dal YP;2017-10-10T07:37:00.000Z;1451
Dal YP;2017-10-10T07:38:00.000Z;2045
Dal YP;2017-10-10T07:39:00.000Z;1694
Dal YP;2017-10-10T07:40:00.000Z;2034
Dal YP;2017-10-10T07:41:00.000Z;1801
Dal YP;2017-10-10T07:42:00.000Z;2020
Dal YP;2017-10-10T07:43:00.000Z;1876
Dal YP;2017-10-10T07:44:00.000Z;1968
Dal YP;2017-10-10T07:45:00.000Z;1945
Dal YP;2017-10-10T07:46:00.000Z;1724
Dal YP;2017-10-10T07:47:00.000Z;1808
Dal YP;2017-10-10T07:48:00.000Z;2036
Dal YP;2017-10-10T07:49:00.000Z;1739
Dal YP;2017-10-10T07:50:00.000Z;2051
Dal YP;2017-10-10T07:51:00.000Z;1855
Dal YP;2017-10-10T07:52:00.000Z;2026
Dal YP;2017-10-10T07:53:00.000Z;2218
Dal YP;2017-10-10T07:54:00.000Z;1791
Dal YP;2017-10-10T07:55:00.000Z;1661
Dal YP;2017-10-10T07:56:00.000Z;2170
Dal YP;2017-10-10T07:57:00.000Z;1835
Dal YP;2017-10-10T07:58:00.000Z;2058
Dal YP;2017-10-10T07:59:00.000Z;1833
Dal YP;2017-10-10T08:00:00.000Z;1716
Dal YP;2017-10-10T08:01:00.000Z;2107
Dal YP;2017-10-10T08:02:00.000Z;2284
Dal YP;2017-10-10T08:03:00.000Z;2156
Dal YP;2017-10-10T08:04:00.000Z;2237
Dal YP;2017-10-10T08:05:00.000Z;1996
Dal YP;2017-10-10T08:06:00.000Z;2184
Dal YP;2017-10-10T08:07:00.000Z;2636
Dal YP;2017-10-10T08:08:00.000Z;2316
Dal YP;2017-10-10T08:09:00.000Z;2278
Dal YP;2017-10-10T08:10:00.000Z;2402
Dal YP;2017-10-10T08:11:00.000Z;2134
Dal YP;2017-10-10T08:12:00.000Z;2181
Dal YP;2017-10-10T08:13:00.000Z;2254
Dal YP;2017-10-10T08:14:00.000Z;2145
Dal YP;2017-10-10T08:15:00.000Z;1964
Dal YP;2017-10-10T08:16:00.000Z;1922
Dal YP;2017-10-10T08:17:00.000Z;2062
Dal YP;2017-10-10T08:18:00.000Z;2007
Dal YP;2017-10-10T08:19:00.000Z;1775
Dal YP;2017-10-10T08:20:00.000Z;2050
Dal YP;2017-10-10T08:21:00.000Z;1747
Dal YP;2017-10-10T08:22:00.000Z;2196
Dal YP;2017-10-10T08:23:00.000Z;2264
Dal YP;2017-10-10T08:24:00.000Z;1683
Dal YP;2017-10-10T08:25:00.000Z;1928
Dal YP;2017-10-10T08:26:00.000Z;1817
Dal YP;2017-10-10T08:27:00.000Z;2125
Dal YP;2017-10-10T08:28:00.000Z;2044
Dal YP;2017-10-10T08:29:00.000Z;2107
Dal YP;2017-10-10T08:30:00.000Z;2057
Dal YP;2017-10-10T08:31:00.000Z;1977
Dal YP;2017-10-10T08:32:00.000Z;2119
Dal YP;2017-10-10T08:33:00.000Z;2012
Dal YP;2017-10-10T08:34:00.000Z;1799
Dal YP;2017-10-10T08:35:00.000Z;2031
Dal YP;2017-10-10T08:36:00.000Z;1777
Dal YP;2017-10-10T08:37:00.000Z;1986
Dal YP;2017-10-10T08:38:00.000Z;1832
Dal YP;2017-10-10T08:39:00.000Z;1883
Dal YP;2017-10-10T08:40:00.000Z;1785
Dal YP;2017-10-10T08:41:00.000Z;1767
Dal YP;2017-10-10T08:42:00.000Z;2347
Dal YP;2017-10-10T08:43:00.000Z;1665
Dal YP;2017-10-10T08:44:00.000Z;1878
Dal YP;2017-10-10T08:45:00.000Z;2069
Dal YP;2017-10-10T08:46:00.000Z;2116
Dal YP;2017-10-10T08:47:00.000Z;2102
Dal YP;2017-10-10T08:48:00.000Z;1962
Dal YP;2017-10-10T08:49:00.000Z;1830
Dal YP;2017-10-10T08:50:00.000Z;1909
Dal YP;2017-10-10T08:51:00.000Z;2083
Dal YP;2017-10-10T08:52:00.000Z;2490
Dal YP;2017-10-10T08:53:00.000Z;2069
Dal YP;2017-10-10T08:54:00.000Z;1757
Dal YP;2017-10-10T08:55:00.000Z;1771
Dal YP;2017-10-10T08:56:00.000Z;2259
Dal YP;2017-10-10T08:57:00.000Z;1954
Dal YP;2017-10-10T08:58:00.000Z;2032
Dal YP;2017-10-10T08:59:00.000Z;2073
Dal YP;2017-10-10T09:00:00.000Z;1884
Dal YP;2017-10-10T09:01:00.000Z;1743
Dal YP;2017-10-10T09:02:00.000Z;2262
Dal YP;2017-10-10T09:03:00.000Z;1759
Dal YP;2017-10-10T09:04:00.000Z;2085
Dal YP;2017-10-10T09:05:00.000Z;1925
Dal YP;2017-10-10T09:06:00.000Z;1907
Dal YP;2017-10-10T09:07:00.000Z;2142
Dal YP;2017-10-10T09:08:00.000Z;1982
Dal YP;2017-10-10T09:09:00.000Z;2252
Dal YP;2017-10-10T09:10:00.000Z;2239
Dal YP;2017-10-10T09:11:00.000Z;2102
Dal YP;2017-10-10T09:12:00.000Z;2505
Dal YP;2017-10-10T09:13:00.000Z;2280
Dal YP;2017-10-10T09:14:00.000Z;1788
Dal YP;2017-10-10T09:15:00.000Z;1881
Dal YP;2017-10-10T09:16:00.000Z;1821
Dal YP;2017-10-10T09:17:00.000Z;2158
Dal YP;2017-10-10T09:18:00.000Z;1871
Dal YP;2017-10-10T09:19:00.000Z;1924
Dal YP;2017-10-10T09:20:00.000Z;2004
Dal YP;2017-10-10T09:21:00.000Z;1795
Dal YP;2017-10-10T09:22:00.000Z;2453
Dal YP;2017-10-10T09:23:00.000Z;2163
Dal YP;2017-10-10T09:24:00.000Z;1862
Dal YP;2017-10-10T09:25:00.000Z;2288
Dal YP;2017-10-10T09:26:00.000Z;2936
Dal YP;2017-10-10T09:27:00.000Z;2895
Dal YP;2017-10-10T09:28:00.000Z;1962
Dal YP;2017-10-10T09:29:00.000Z;1914
Dal YP;2017-10-10T09:30:00.000Z;2072
Dal YP;2017-10-10T09:31:00.000Z;2043
Dal YP;2017-10-10T09:32:00.000Z;2543
Dal YP;2017-10-10T09:33:00.000Z;1994
Dal YP;2017-10-10T09:34:00.000Z;2181
Dal YP;2017-10-10T09:35:00.000Z;2264
Dal YP;2017-10-10T09:36:00.000Z;2437
Dal YP;2017-10-10T09:37:00.000Z;2866
Dal YP;2017-10-10T09:38:00.000Z;2341
Dal YP;2017-10-10T09:39:00.000Z;2045
Dal YP;2017-10-10T09:40:00.000Z;2068
Dal YP;2017-10-10T09:41:00.000Z;2056
Dal YP;2017-10-10T09:42:00.000Z;2309
Dal YP;2017-10-10T09:43:00.000Z;2017
Dal YP;2017-10-10T09:44:00.000Z;2049
Dal YP;2017-10-10T09:45:00.000Z;2017
Dal YP;2017-10-10T09:46:00.000Z;2223
Dal YP;2017-10-10T09:47:00.000Z;2071
Dal YP;2017-10-10T09:48:00.000Z;1900
Dal YP;2017-10-10T09:49:00.000Z;1791
Dal YP;2017-10-10T09:50:00.000Z;2169
Dal YP;2017-10-10T09:51:00.000Z;1935
Dal YP;2017-10-10T09:52:00.000Z;2687
Dal YP;2017-10-10T09:53:00.000Z;2217
Dal YP;2017-10-10T09:54:00.000Z;1909
Dal YP;2017-10-10T09:55:00.000Z;2036
Dal YP;2017-10-10T09:56:00.000Z;2050
Dal YP;2017-10-10T09:57:00.000Z;2258
Dal YP;2017-10-10T09:58:00.000Z;2134
Dal YP;2017-10-10T09:59:00.000Z;2627
Dal YP;2017-10-10T10:00:00.000Z;2471
Dal YP;2017-10-10T10:01:00.000Z;2155
Dal YP;2017-10-10T10:02:00.000Z;2577
Dal YP;2017-10-10T10:03:00.000Z;1764
Dal YP;2017-10-10T10:04:00.000Z;1904
Dal YP;2017-10-10T10:05:00.000Z;2134
Dal YP;2017-10-10T10:06:00.000Z;1825
Dal YP;2017-10-10T10:07:00.000Z;2271
Dal YP;2017-10-10T10:08:00.000Z;2005
Dal YP;2017-10-10T10:09:00.000Z;1890
Dal YP;2017-10-10T10:10:00.000Z;1891
Dal YP;2017-10-10T10:11:00.000Z;1964
Dal YP;2017-10-10T10:12:00.000Z;2402
Dal YP;2017-10-10T10:13:00.000Z;2098
Dal YP;2017-10-10T10:14:00.000Z;1921
Dal YP;2017-10-10T10:15:00.000Z;1940
Dal YP;2017-10-10T10:16:00.000Z;1836
Dal YP;2017-10-10T10:17:00.000Z;2070
Dal YP;2017-10-10T10:18:00.000Z;1934
Dal YP;2017-10-10T10:19:00.000Z;1658
Dal YP;2017-10-10T10:20:00.000Z;1852
Dal YP;2017-10-10T10:21:00.000Z;1756
Dal YP;2017-10-10T10:22:00.000Z;2281
Dal YP;2017-10-10T10:23:00.000Z;1966
Dal YP;2017-10-10T10:24:00.000Z;1857
Dal YP;2017-10-10T10:25:00.000Z;1884
Dal YP;2017-10-10T10:26:00.000Z;1800
Dal YP;2017-10-10T10:27:00.000Z;2413
Dal YP;2017-10-10T10:29:00.000Z;2016
Dal YP;2017-10-10T10:30:00.000Z;2033
Dal YP;2017-10-10T10:31:00.000Z;2126
Dal YP;2017-10-10T10:32:00.000Z;2122
Dal YP;2017-10-10T10:33:00.000Z;2554
Dal YP;2017-10-10T10:34:00.000Z;1833
Dal YP;2017-10-10T10:35:00.000Z;1681
Dal YP;2017-10-10T10:36:00.000Z;1933
Dal YP;2017-10-10T10:37:00.000Z;1626
Dal YP;2017-10-10T10:38:00.000Z;2285
Dal YP;2017-10-10T10:39:00.000Z;1904
Dal YP;2017-10-10T10:40:00.000Z;1858
Dal YP;2017-10-10T10:41:00.000Z;1917
Dal YP;2017-10-10T10:42:00.000Z;2104
Dal YP;2017-10-10T10:43:00.000Z;2701
Dal YP;2017-10-10T10:44:00.000Z;1996
Dal YP;2017-10-10T10:45:00.000Z;2091
Dal YP;2017-10-10T10:46:00.000Z;2404
Dal YP;2017-10-10T10:47:00.000Z;1873
Dal YP;2017-10-10T10:48:00.000Z;2040
Dal YP;2017-10-10T10:49:00.000Z;2125
Dal YP;2017-10-10T10:50:00.000Z;2369
Dal YP;2017-10-10T10:51:00.000Z;1845
Dal YP;2017-10-10T10:52:00.000Z;1794
Dal YP;2017-10-10T10:53:00.000Z;2129
Dal YP;2017-10-10T10:54:00.000Z;2172
Dal YP;2017-10-10T10:55:00.000Z;1953
Dal YP;2017-10-10T10:56:00.000Z;2145
Dal YP;2017-10-10T10:57:00.000Z;1954
Dal YP;2017-10-10T10:58:00.000Z;2112
Dal YP;2017-10-10T10:59:00.000Z;2029
Dal YP;2017-10-10T11:00:00.000Z;2119
Dal YP;2017-10-10T11:01:00.000Z;1896
Dal YP;2017-10-10T11:02:00.000Z;2086
Dal YP;2017-10-10T11:03:00.000Z;2368
Dal YP;2017-10-10T11:04:00.000Z;2079
Dal YP;2017-10-10T11:05:00.000Z;2509
Dal YP;2017-10-10T11:06:00.000Z;1947
Dal YP;2017-10-10T11:07:00.000Z;2324
Dal YP;2017-10-10T11:08:00.000Z;2329
Dal YP;2017-10-10T11:09:00.000Z;2305
Dal YP;2017-10-10T11:10:00.000Z;2436
Dal YP;2017-10-10T11:11:00.000Z;2467
Dal YP;2017-10-10T11:12:00.000Z;2468
Dal YP;2017-10-10T11:13:00.000Z;2299
Dal YP;2017-10-10T11:14:00.000Z;1907
Dal YP;2017-10-10T11:15:00.000Z;1870
Dal YP;2017-10-10T11:16:00.000Z;1775
Dal YP;2017-10-10T11:17:00.000Z;2337
Dal YP;2017-10-10T11:18:00.000Z;2332
Dal YP;2017-10-10T11:19:00.000Z;2136
Dal YP;2017-10-10T11:20:00.000Z;2327
Dal YP;2017-10-10T11:21:00.000Z;1853
Dal YP;2017-10-10T11:22:00.000Z;2312
Dal YP;2017-10-10T11:23:00.000Z;2014
Dal YP;2017-10-10T11:24:00.000Z;2300
Dal YP;2017-10-10T11:25:00.000Z;2197
Dal YP;2017-10-10T11:26:00.000Z;2069
Dal YP;2017-10-10T11:27:00.000Z;2421
Dal YP;2017-10-10T11:28:00.000Z;2132
Dal YP;2017-10-10T11:29:00.000Z;2145
Dal YP;2017-10-10T11:30:00.000Z;2177
Dal YP;2017-10-10T11:31:00.000Z;2255
Dal YP;2017-10-10T11:32:00.000Z;2614
Dal YP;2017-10-10T11:33:00.000Z;2880
Dal YP;2017-10-10T11:34:00.000Z;1939
Dal YP;2017-10-10T11:35:00.000Z;2104
Dal YP;2017-10-10T11:36:00.000Z;2201
Dal YP;2017-10-10T11:37:00.000Z;2181
Dal YP;2017-10-10T11:38:00.000Z;2068
Dal YP;2017-10-10T11:39:00.000Z;2573
Dal YP;2017-10-10T11:40:00.000Z;2079
Dal YP;2017-10-10T11:41:00.000Z;2352
Dal YP;2017-10-10T11:42:00.000Z;2831
Dal YP;2017-10-10T11:43:00.000Z;2551
Dal YP;2017-10-10T11:44:00.000Z;2172
Dal YP;2017-10-10T11:45:00.000Z;2545
Dal YP;2017-10-10T11:46:00.000Z;2372
Dal YP;2017-10-10T11:47:00.000Z;2339
Dal YP;2017-10-10T11:48:00.000Z;2006
Dal YP;2017-10-10T11:49:00.000Z;2230
Dal YP;2017-10-10T11:50:00.000Z;2190
Dal YP;2017-10-10T11:51:00.000Z;2497
Dal YP;2017-10-10T11:52:00.000Z;2869
Dal YP;2017-10-10T11:53:00.000Z;2292
Dal YP;2017-10-10T11:54:00.000Z;2230
Dal YP;2017-10-10T11:55:00.000Z;2327
Dal YP;2017-10-10T11:56:00.000Z;1945
Dal YP;2017-10-10T11:57:00.000Z;2271
Dal YP;2017-10-10T11:58:00.000Z;2116
Dal YP;2017-10-10T11:59:00.000Z;2504
Dal YP;2017-10-10T12:00:00.000Z;2159
Dal YP;2017-10-10T12:01:00.000Z;2522
Dal YP;2017-10-10T12:02:00.000Z;2500
Dal YP;2017-10-10T12:03:00.000Z;2663
Dal YP;2017-10-10T12:04:00.000Z;3041
Dal YP;2017-10-10T12:05:00.000Z;2986
Dal YP;2017-10-10T12:06:00.000Z;2899
Dal YP;2017-10-10T12:07:00.000Z;2639
Dal YP;2017-10-10T12:08:00.000Z;2279
Dal YP;2017-10-10T12:09:00.000Z;2835
Dal YP;2017-10-10T12:10:00.000Z;3023
Dal YP;2017-10-10T12:11:00.000Z;3045
Dal YP;2017-10-10T12:12:00.000Z;3313
Dal YP;2017-10-10T12:13:00.000Z;3284
Dal YP;2017-10-10T12:14:00.000Z;3273
Dal YP;2017-10-10T12:15:00.000Z;2552
Dal YP;2017-10-10T12:16:00.000Z;2835
Dal YP;2017-10-10T12:17:00.000Z;3284
Dal YP;2017-10-10T12:18:00.000Z;2878
Dal YP;2017-10-10T12:19:00.000Z;3061
Dal YP;2017-10-10T12:20:00.000Z;3099
Dal YP;2017-10-10T12:21:00.000Z;3139
Dal YP;2017-10-10T12:22:00.000Z;3348
Dal YP;2017-10-10T12:23:00.000Z;3337
Dal YP;2017-10-10T12:24:00.000Z;3047
Dal YP;2017-10-10T12:25:00.000Z;2966
Dal YP;2017-10-10T12:26:00.000Z;2783
Dal YP;2017-10-10T12:27:00.000Z;3112
Dal YP;2017-10-10T12:28:00.000Z;3377
Dal YP;2017-10-10T12:29:00.000Z;3081
Dal YP;2017-10-10T12:30:00.000Z;3559
Dal YP;2017-10-10T12:31:00.000Z;3176
Dal YP;2017-10-10T12:32:00.000Z;3788
Dal YP;2017-10-10T12:33:00.000Z;3416
Dal YP;2017-10-10T12:34:00.000Z;2843
Dal YP;2017-10-10T12:35:00.000Z;2644
Dal YP;2017-10-10T12:36:00.000Z;2610
Dal YP;2017-10-10T12:37:00.000Z;3345
Dal YP;2017-10-10T12:38:00.000Z;3034
Dal YP;2017-10-10T12:39:00.000Z;3054
Dal YP;2017-10-10T12:40:00.000Z;3088
Dal YP;2017-10-10T12:41:00.000Z;3089
Dal YP;2017-10-10T12:42:00.000Z;3448
Dal YP;2017-10-10T12:43:00.000Z;3098
Dal YP;2017-10-10T12:44:00.000Z;3322
Dal YP;2017-10-10T12:45:00.000Z;3159
Dal YP;2017-10-10T12:46:00.000Z;3142
Dal YP;2017-10-10T12:47:00.000Z;3460
Dal YP;2017-10-10T12:48:00.000Z;3504
Dal YP;2017-10-10T12:49:00.000Z;2843
Dal YP;2017-10-10T12:50:00.000Z;3141
Dal YP;2017-10-10T12:51:00.000Z;3278
Dal YP;2017-10-10T12:52:00.000Z;3421
Dal YP;2017-10-10T12:53:00.000Z;3101
Dal YP;2017-10-10T12:54:00.000Z;2801
Dal YP;2017-10-10T12:55:00.000Z;2739
Dal YP;2017-10-10T12:56:00.000Z;2668
Dal YP;2017-10-10T12:57:00.000Z;3171
Dal YP;2017-10-10T12:58:00.000Z;3345
Dal YP;2017-10-10T12:59:00.000Z;3016
Dal YP;2017-10-10T13:00:00.000Z;3238
Dal YP;2017-10-10T13:01:00.000Z;3641
Dal YP;2017-10-10T13:02:00.000Z;3766
Dal YP;2017-10-10T13:03:00.000Z;3616
Dal YP;2017-10-10T13:04:00.000Z;3835
Dal YP;2017-10-10T13:05:00.000Z;3592
Dal YP;2017-10-10T13:06:00.000Z;3408
Dal YP;2017-10-10T13:07:00.000Z;3404
Dal YP;2017-10-10T13:08:00.000Z;3478
Dal YP;2017-10-10T13:09:00.000Z;3463
Dal YP;2017-10-10T13:10:00.000Z;3477
Dal YP;2017-10-10T13:11:00.000Z;3383
Dal YP;2017-10-10T13:12:00.000Z;3510
Dal YP;2017-10-10T13:13:00.000Z;3383
Dal YP;2017-10-10T13:14:00.000Z;2954
Dal YP;2017-10-10T13:15:00.000Z;3279
Dal YP;2017-10-10T13:16:00.000Z;2958
Dal YP;2017-10-10T13:17:00.000Z;3399
Dal YP;2017-10-10T13:18:00.000Z;3261
Dal YP;2017-10-10T13:19:00.000Z;3475
Dal YP;2017-10-10T13:20:00.000Z;3421
Dal YP;2017-10-10T13:21:00.000Z;3360
Dal YP;2017-10-10T13:22:00.000Z;3944
Dal YP;2017-10-10T13:23:00.000Z;3980
Dal YP;2017-10-10T13:24:00.000Z;3549
Dal YP;2017-10-10T13:25:00.000Z;3457
Dal YP;2017-10-10T13:26:00.000Z;3715
Dal YP;2017-10-10T13:27:00.000Z;4178
Dal YP;2017-10-10T13:28:00.000Z;3614
Dal YP;2017-10-10T13:29:00.000Z;3757
Dal YP;2017-10-10T13:30:00.000Z;3787
Dal YP;2017-10-10T13:31:00.000Z;3959
Dal YP;2017-10-10T13:32:00.000Z;4542
Dal YP;2017-10-10T13:33:00.000Z;4604
Dal YP;2017-10-10T13:34:00.000Z;4852
Dal YP;2017-10-10T13:35:00.000Z;4210
Dal YP;2017-10-10T13:36:00.000Z;3874
Dal YP;2017-10-10T13:37:00.000Z;4401
Dal YP;2017-10-10T13:38:00.000Z;3588
Dal YP;2017-10-10T13:39:00.000Z;4028
Dal YP;2017-10-10T13:40:00.000Z;4228
Dal YP;2017-10-10T13:41:00.000Z;4758
Dal YP;2017-10-10T13:42:00.000Z;5061
Dal YP;2017-10-10T13:43:00.000Z;4963
Dal YP;2017-10-10T13:44:00.000Z;4212
Dal YP;2017-10-10T13:45:00.000Z;4057
Dal YP;2017-10-10T13:46:00.000Z;4163
Dal YP;2017-10-10T13:47:00.000Z;4287
Dal YP;2017-10-10T13:48:00.000Z;4097
Dal YP;2017-10-10T13:49:00.000Z;3782
Dal YP;2017-10-10T13:50:00.000Z;3652
Dal YP;2017-10-10T13:51:00.000Z;4318
Dal YP;2017-10-10T13:52:00.000Z;4385
Dal YP;2017-10-10T13:53:00.000Z;3905
Dal YP;2017-10-10T13:54:00.000Z;3868
Dal YP;2017-10-10T13:56:00.000Z;4380
Dal YP;2017-10-10T13:57:00.000Z;3921
Dal YP;2017-10-10T13:58:00.000Z;3985
Dal YP;2017-10-10T13:59:00.000Z;3463
Dal YP;2017-10-10T14:00:00.000Z;3532
Dal YP;2017-10-10T14:01:00.000Z;4352
Dal YP;2017-10-10T14:02:00.000Z;4244
Dal YP;2017-10-10T14:03:00.000Z;4742
Dal YP;2017-10-10T14:04:00.000Z;3987
Dal YP;2017-10-10T14:05:00.000Z;4264
Dal YP;2017-10-10T14:06:00.000Z;3881
Dal YP;2017-10-10T14:07:00.000Z;3926
Dal YP;2017-10-10T14:08:00.000Z;4165
Dal YP;2017-10-10T14:09:00.000Z;4010
Dal YP;2017-10-10T14:10:00.000Z;4181
Dal YP;2017-10-10T14:11:00.000Z;4616
Dal YP;2017-10-10T14:12:00.000Z;4560
Dal YP;2017-10-10T14:13:00.000Z;5213
Dal YP;2017-10-10T14:14:00.000Z;4875
Dal YP;2017-10-10T14:15:00.000Z;5364
Dal YP;2017-10-10T14:16:00.000Z;5537
Dal YP;2017-10-10T14:17:00.000Z;4817
Dal YP;2017-10-10T14:18:00.000Z;4748
Dal YP;2017-10-10T14:19:00.000Z;4754
Dal YP;2017-10-10T14:20:00.000Z;4909
Dal YP;2017-10-10T14:21:00.000Z;4570
Dal YP;2017-10-10T14:22:00.000Z;5340
Dal YP;2017-10-10T14:23:00.000Z;5102
Dal YP;2017-10-10T14:24:00.000Z;4762
Dal YP;2017-10-10T14:25:00.000Z;4734
Dal YP;2017-10-10T14:26:00.000Z;3997
Dal YP;2017-10-10T14:27:00.000Z;3945
Dal YP;2017-10-10T14:28:00.000Z;4238
Dal YP;2017-10-10T14:29:00.000Z;3840
Dal YP;2017-10-10T14:30:00.000Z;3916
Dal YP;2017-10-10T14:31:00.000Z;4855
Dal YP;2017-10-10T14:32:00.000Z;4652
Dal YP;2017-10-10T14:33:00.000Z;4663
Dal YP;2017-10-10T14:34:00.000Z;4310
Dal YP;2017-10-10T14:35:00.000Z;4540
Dal YP;2017-10-10T14:36:00.000Z;4680
Dal YP;2017-10-10T14:37:00.000Z;4217
Dal YP;2017-10-10T14:38:00.000Z;4545
Dal YP;2017-10-10T14:39:00.000Z;4693
Dal YP;2017-10-10T14:40:00.000Z;4236
Dal YP;2017-10-10T14:41:00.000Z;4516
Dal YP;2017-10-10T14:42:00.000Z;5134
Dal YP;2017-10-10T14:43:00.000Z;4850
Dal YP;2017-10-10T14:44:00.000Z;4411
Dal YP;2017-10-10T14:45:00.000Z;4491
Dal YP;2017-10-10T14:46:00.000Z;5715
Dal YP;2017-10-10T14:47:00.000Z;4979
Dal YP;2017-10-10T14:48:00.000Z;5411
Dal YP;2017-10-10T14:49:00.000Z;5198
Dal YP;2017-10-10T14:50:00.000Z;4737
Dal YP;2017-10-10T14:51:00.000Z;4581
Dal YP;2017-10-10T14:52:00.000Z;4933
Dal YP;2017-10-10T14:53:00.000Z;5060
Dal YP;2017-10-10T14:54:00.000Z;5357
Dal YP;2017-10-10T14:55:00.000Z;5012
Dal YP;2017-10-10T14:56:00.000Z;5262
Dal YP;2017-10-10T14:57:00.000Z;5111
Dal YP;2017-10-10T14:58:00.000Z;4753
Dal YP;2017-10-10T14:59:00.000Z;4964
Dal YP;2017-10-10T15:00:00.000Z;4491
Dal YP;2017-10-10T15:01:00.000Z;5073
Dal YP;2017-10-10T15:02:00.000Z;4783
Dal YP;2017-10-10T15:03:00.000Z;4755
Dal YP;2017-10-10T15:04:00.000Z;4973
Dal YP;2017-10-10T15:05:00.000Z;4861
Dal YP;2017-10-10T15:06:00.000Z;4895
Dal YP;2017-10-10T15:07:00.000Z;5154
Dal YP;2017-10-10T15:08:00.000Z;5041
Dal YP;2017-10-10T15:09:00.000Z;4799
Dal YP;2017-10-10T15:10:00.000Z;5490
Dal YP;2017-10-10T15:11:00.000Z;4906
Dal YP;2017-10-10T15:12:00.000Z;5168
Dal YP;2017-10-10T15:13:00.000Z;5027
Dal YP;2017-10-10T15:14:00.000Z;4386
Dal YP;2017-10-10T15:15:00.000Z;4499
Dal YP;2017-10-10T15:16:00.000Z;4483
Dal YP;2017-10-10T15:17:00.000Z;5225
Dal YP;2017-10-10T15:18:00.000Z;4551
Dal YP;2017-10-10T15:19:00.000Z;4727
Dal YP;2017-10-10T15:20:00.000Z;5447
Dal YP;2017-10-10T15:21:00.000Z;4870
Dal YP;2017-10-10T15:22:00.000Z;4911
Dal YP;2017-10-10T15:23:00.000Z;4968
Dal YP;2017-10-10T15:24:00.000Z;4627
Dal YP;2017-10-10T15:25:00.000Z;4616
Dal YP;2017-10-10T15:26:00.000Z;4371
Dal YP;2017-10-10T15:27:00.000Z;4823
Dal YP;2017-10-10T15:28:00.000Z;4653
Dal YP;2017-10-10T15:29:00.000Z;4875
Dal YP;2017-10-10T15:30:00.000Z;4641
Dal YP;2017-10-10T15:31:00.000Z;4622
Dal YP;2017-10-10T15:32:00.000Z;5551
Dal YP;2017-10-10T15:33:00.000Z;4516
Dal YP;2017-10-10T15:34:00.000Z;3761
Dal YP;2017-10-10T15:35:00.000Z;4075
Dal YP;2017-10-10T15:36:00.000Z;4368
Dal YP;2017-10-10T15:37:00.000Z;4864
Dal YP;2017-10-10T15:38:00.000Z;4652
Dal YP;2017-10-10T15:39:00.000Z;4498
Dal YP;2017-10-10T15:40:00.000Z;5332
Dal YP;2017-10-10T15:41:00.000Z;5075
Dal YP;2017-10-10T15:42:00.000Z;4983
Dal YP;2017-10-10T15:43:00.000Z;4809
Dal YP;2017-10-10T15:44:00.000Z;4485
Dal YP;2017-10-10T15:45:00.000Z;4628
Dal YP;2017-10-10T15:46:00.000Z;4653
Dal YP;2017-10-10T15:47:00.000Z;4516
Dal YP;2017-10-10T15:48:00.000Z;4565
Dal YP;2017-10-10T15:49:00.000Z;4761
Dal YP;2017-10-10T15:50:00.000Z;4989
Dal YP;2017-10-10T15:51:00.000Z;4871
Dal YP;2017-10-10T15:52:00.000Z;4176
Dal YP;2017-10-10T15:53:00.000Z;4328
Dal YP;2017-10-10T15:54:00.000Z;4638
Dal YP;2017-10-10T15:55:00.000Z;3994
Dal YP;2017-10-10T15:56:00.000Z;4000
Dal YP;2017-10-10T15:57:00.000Z;4167
Dal YP;2017-10-10T15:58:00.000Z;4417
Dal YP;2017-10-10T15:59:00.000Z;4353
Dal YP;2017-10-10T16:00:00.000Z;4653
Dal YP;2017-10-10T16:01:00.000Z;4642
